#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has Diarrhea
#run_id: ERR1090415
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 30034
#host_age: 41
#sex: Male
#BMI: 24.81
#country: Australia
#longitude: 151.3
#latitude: -33.9
#loaded_uid: 46628
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
-1	36.2298	Unknown
762210	0.00394617	Bifidobacterium saguini
574375	0.0276232	Bacillus gaemokensis
166486	0.449864	Roseburia intestinalis
33033	0.00789235	Parvimonas micra
31996	0.0118385	Beijerinckia derxii
78342	0.299909	Bifidobacterium gallicum
290055	0.00394617	[Eubacterium] fissicatena
1561	0.00394617	Clostridium baratii
71657	0.00394617	Lonsdalea quercina
265981	0.00394617	Alkalimonas delamerensis
1303	0.00789235	Streptococcus oralis
488	0.00394617	Neisseria mucosa
410072	0.0789235	Coprococcus comes
1113588	0.0118385	Bacillus sp. NBRC 3527
204516	0.939189	Bacteroides massiliensis
944671	0.00394617	Lactobacillus nasuensis
220688	0.00394617	Bacillus soli
376805	0.00394617	Bacteroides salanitronis
415956	0.00394617	Sphingobacterium composti Yoo et al. 2007
46506	1.32197	Bacteroides stercoris
90728	0.00394617	Desulfatiglans anilini
1599	0.00394617	Lactobacillus sakei
28130	0.0118385	Prevotella disiens
79882	0.00394617	Bacillus halmapalus
927677	0.00394617	Synechocystis sp. PCC 7509
878	0.0118385	Desulfovibrio fructosivorans
115979	0.0118385	Bacillus nealsonii
467976	0.00394617	Iamia majanohamensis
729	0.146008	Haemophilus parainfluenzae
1512	0.0749773	[Clostridium] symbiosum
1515	0.0157847	Ruminiclostridium thermocellum
261299	0.923405	Intestinibacter bartlettii
216778	0.00394617	Stenotrophomonas rhizophila
1648	0.00394617	Erysipelothrix rhusiopathiae
208479	0.0749773	[Clostridium] bolteae
387090	0.00789235	Bacteroides coprophilus
363832	0.0157847	Solirubrobacter soli
1409	0.00394617	Bacillus sp.
351091	0.146008	Oscillibacter valericigenes
1352	0.0434079	Enterococcus faecium
536633	0.556411	Blautia glucerasea
169435	0.0473541	Anaerotruncus colihominis
1260	0.0197309	Finegoldia magna
2088	0.00789235	Anaeroplasma bactoclasticum
122355	0.00394617	Pseudomonas psychrophila
1304158	0.00394617	Salinisphaera halophila
1527	0.00394617	Anaerocolumna aminovalerica
84109	0.023677	Slackia exigua
1114067	0.00394617	Weissella sp. NBRC 107245
28026	0.966813	Bifidobacterium pseudocatenulatum
45851	0.0118385	Butyrivibrio crossotus
33043	0.00394617	Coprococcus eutactus
582	0.00394617	Morganella morganii
1686	0.0355156	Bifidobacterium catenulatum
470565	0.00394617	Prevotella histicola
426421	0.00789235	Sediminibacterium salmoneum
310297	6.61773	Bacteroides plebeius
29367	0.00789235	Clostridium puniceum
33038	0.122331	[Ruminococcus] gnavus
392838	0.00394617	Bacteroides propionicifaciens
61171	0.0118385	Holdemania filiformis
820	0.366994	Bacteroides uniformis
47678	0.343317	Bacteroides caccae
39496	0.023677	Eubacterium ventriosum
