#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has Diarrhea Type 5 6 7
#run_id: ERR2056873
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 37164
#host_age: 25
#sex: Male
#BMI: 24.68
#country: United States of America
#longitude: -89.4
#latitude: 31.3
#loaded_uid: 46716
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
762210	0.00641684	Bifidobacterium saguini
1465754	0.00320842	Alistipes timonensis
166486	0.0352926	Roseburia intestinalis
69824	0.00320842	[Clostridium] cocleatum
78342	0.00641684	Bifidobacterium gallicum
28454	0.00320842	Sphingobacterium multivorum
1755607	0.0320842	Bacteroides sp. MC_16
290055	0.00320842	[Eubacterium] fissicatena
1303	0.00641684	Streptococcus oralis
288965	0.00641684	[Clostridium] clariflavum
204516	0.154004	Bacteroides massiliensis
1385389	0.00320842	Streptococcus sp. MR-1951
410072	0.00320842	Coprococcus comes
1308	0.221381	Streptococcus thermophilus
46506	10.9215	Bacteroides stercoris
762211	0.00320842	Bifidobacterium stellenboschense
84032	0.00320842	[Clostridium] thermosuccinogenes
1343	0.00320842	Streptococcus vestibularis
35785	0.00320842	Clostridium maximum
729	0.00320842	Haemophilus parainfluenzae
171523	0.00320842	Lactobacillus pantheris
1515	0.0352926	Ruminiclostridium thermocellum
1512	0.0192505	[Clostridium] symbiosum
261299	0.00320842	Intestinibacter bartlettii
208479	0.038501	[Clostridium] bolteae
1113650	0.0481263	Sphingobacterium sp. NBRC 15340
351091	0.224589	Oscillibacter valericigenes
536633	1.14541	Blautia glucerasea
169435	0.00641684	Anaerotruncus colihominis
122355	0.00962526	Pseudomonas psychrophila
1114067	0.00320842	Weissella sp. NBRC 107245
871325	0.00962526	Bacteroides faecichinchillae
33043	0.0128337	Coprococcus eutactus
1527	0.00641684	Anaerocolumna aminovalerica
37930	0.00320842	Glutamicibacter protophormiae
31971	0.00962526	[Eubacterium] dolichum
260337	0.00320842	beta proteobacterium HTCC379
44749	0.00320842	Sporobacter termitidis
310297	0.00320842	Bacteroides plebeius
882211	0.00320842	Pseudomonas deceptionensis
291645	0.0128337	Bacteroides nordii
47678	1.59458	Bacteroides caccae
39496	0.616016	Eubacterium ventriosum
167964	0.0224589	Anaerolinea thermophila
392838	0.0288758	Bacteroides propionicifaciens
33038	0.205339	[Ruminococcus] gnavus
820	2.90683	Bacteroides uniformis
