#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has Diarrhea Type 5 6 7
#run_id: ERR2092345
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 41103
#host_age: 35
#sex: Male
#BMI: 27.32
#country: United States of America
#longitude: -121.6
#latitude: 37.2
#loaded_uid: 46773
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
876	0.181642	Desulfovibrio desulfuricans
77095	0.0595033	Prevotella bryantii
29348	0.187905	[Clostridium] spiroforme
239935	0.00626351	Akkermansia muciniphila
214856	0.012527	Alistipes finegoldii
90730	0.00313175	Desulfosarcina cetonica
28127	0.281858	Prevotella buccalis
28111	0.626351	Bacteroides eggerthii
28118	0.350756	Odoribacter splanchnicus
1177728	0.012527	Varibaculum sp. CCUG 31793
1134405	0.00626351	Melioribacter roseus
1539	0.00313175	Clostridium malenominatum
871325	3.708	Bacteroides faecichinchillae
28026	0.0219223	Bifidobacterium pseudocatenulatum
1527	0.00313175	Anaerocolumna aminovalerica
797292	0.00313175	Sphingobacterium alimentarium
1491	0.00626351	Clostridium botulinum
47678	0.0313175	Bacteroides caccae
33038	0.00313175	[Ruminococcus] gnavus
44749	0.0313175	Sporobacter termitidis
1161942	0.00939526	Ruminococcus champanellensis
179995	0.109611	Anaerobiospirillum thomasii
29363	0.00313175	Clostridium paraputrificum
536633	1.00529	Blautia glucerasea
169435	0.203564	Anaerotruncus colihominis
28134	0.0313175	Prevotella oralis
309120	0.00313175	Dialister micraerophilus
38288	0.10648	Corynebacterium genitalium
39950	0.0876891	Dialister pneumosintes
38304	0.0156588	Corynebacterium tuberculostearicum
387090	0.926999	Bacteroides coprophilus
74426	0.0219223	Collinsella aerofaciens
415956	0.00313175	Sphingobacterium composti Yoo et al. 2007
376805	0.00313175	Bacteroides salanitronis
204516	0.861232	Bacteroides massiliensis
1659	0.00313175	Actinomyces israelii
1308	0.0407128	Streptococcus thermophilus
410072	0.400864	Coprococcus comes
84110	0.00313175	Slackia heliotrinireducens
29317	0.00313175	Actinomyces sp.
1504	0.00626351	Clostridium septicum
387661	0.00313175	Parabacteroides johnsonii
40518	0.109611	Ruminococcus bromii
626937	0.00939526	Christensenella minuta
1304	0.00313175	Streptococcus salivarius
1755629	0.037581	Victivallis sp. MC_44
905	0.012527	Acidaminococcus fermentans
2173	0.00313175	Methanobrevibacter smithii
97253	0.00626351	Eubacterium plexicaudatum
357276	0.0156588	Bacteroides dorei
626932	0.0563716	Alistipes indistinctus
1735	0.723435	Holdemanella biformis
291644	0.225486	Bacteroides salyersiae
88431	0.00313175	Dorea longicatena
46867	0.025054	Clostridium chauvoei
28037	0.0313175	Streptococcus mitis
40520	0.958316	Blautia obeum
503170	0.00313175	Salisaeta longa
39497	0.341361	Eubacterium xylanophilum
437898	0.767279	Sutterella parvirubra
467210	0.00313175	Lachnoanaerobaculum saburreum
290053	0.0532398	Bacteroides helcogenes
817	0.00939526	Bacteroides fragilis
1535	0.0688986	[Clostridium] leptum
28117	1.89471	Alistipes putredinis
52773	0.00313175	Actinomyces meyeri
36874	0.012527	Porphyromonas cangingivalis
839	0.144061	Prevotella ruminicola
1404	0.00313175	Bacillus megaterium
1501	0.00313175	Clostridium pasteurianum
73919	0.00313175	Thermaerobacter marianensis
54006	0.0187905	Peptoniphilus ivorii
38303	0.00313175	Corynebacterium pseudogenitalium
1859290	0.00313175	Corynebacterium sp. YIM 101343
185294	0.00626351	Prevotella paludivivens
840	0.0313175	Prevotella loescheii
350	0.00313175	Zoogloea ramigera
281920	0.025054	Porphyromonas uenonis
341225	0.00939526	[Clostridium] saccharogumia
40519	0.41026	Ruminococcus callidus
39490	0.219223	Eubacterium ramulus
147207	0.00313175	Collinsella intestinalis
28126	0.0281858	Prevotella buccae
28025	0.00313175	Bifidobacterium animalis
384638	0.00313175	[Bacteroides] pectinophilus
143393	0.0156588	[Eubacterium] sulci
671267	0.012527	Bacteroides sartorii
328813	0.206696	Alistipes onderdonkii
2741	0.0688986	Peptococcus niger
46503	1.87279	Parabacteroides merdae
33035	0.0720303	Blautia producta
185300	0.00313175	Paludibacter propionicigenes
691816	0.00939526	Bacteroides rodentium
376806	0.281858	Bacteroides gallinarum
1027	0.00313175	Microscilla marina
29389	0.012527	Streptococcus alactolyticus
1660	0.00313175	Actinomyces odontolyticus
28129	0.119007	Prevotella denticola
246787	0.050108	Bacteroides cellulosilyticus
454154	3.51069	Paraprevotella clara
189722	11.1991	Prevotella marshii
983706	0.00313175	Bifidobacterium reuteri
310298	2.53985	Bacteroides coprocola
35833	0.00313175	Bilophila wadsworthia
371601	0.0908208	Bacteroides xylanisolvens
823	0.967712	Parabacteroides distasonis
626930	0.0219223	Bacteroides fluxus
255723	0.00626351	Slackia faecicanis
39486	0.191037	Dorea formicigenerans
1717	0.012527	Corynebacterium diphtheriae
305719	1.14309	Prevotella baroniae
156978	0.00939526	Corynebacterium imitans
454155	0.0187905	Paraprevotella xylaniphila
33029	0.025054	Anaerococcus hydrogenalis
187491	0.00313175	Corynebacterium glaucum
166486	0.172246	Roseburia intestinalis
1258	0.00313175	Peptoniphilus asaccharolyticus
-1	20.538	Unknown
84026	0.00939526	[Clostridium] methylpentosum
42322	0.00313175	Eubacterium ruminantium
288965	0.00313175	[Clostridium] clariflavum
589437	0.00313175	Prevotella scopos
33036	0.00626351	Anaerococcus tetradius
39492	0.162851	[Eubacterium] siraeum
1685	0.0876891	Bifidobacterium breve
35519	0.00626351	Mogibacterium timidum
881	0.0407128	Desulfovibrio vulgaris
626931	0.00313175	Bacteroides oleiciplenus
1078480	0.00313175	Haemophilus sputorum
732242	0.00313175	Bacteroides paurosaccharolyticus
1071880	0.00313175	Sphingobacterium sp. CCBAU 10953
1223514	0.103348	Corynebacterium humireducens
392736	0.00313175	Uliginosibacterium gangwonense
29524	0.0187905	Porphyromonas circumdentaria
29370	0.0187905	[Clostridium] sphenoides
163202	0.00313175	Corynebacterium appendicis
1727	0.00313175	Corynebacterium variabile
105841	0.0344493	Anaerostipes caccae
184870	0.050108	Varibaculum cambriense
28116	1.22452	Bacteroides ovatus
100176	0.00313175	Papillibacter cinnamivorans
1428	0.00313175	Bacillus thuringiensis
1630	0.591901	Kandleria vitulina
386414	0.00313175	Prevotella timonensis
69208	0.00313175	Clostridium polyendosporum
45851	0.00626351	Butyrivibrio crossotus
1304158	0.00313175	Salinisphaera halophila
84109	0.0720303	Slackia exigua
1725	0.0313175	Corynebacterium xerosis
39496	0.159719	Eubacterium ventriosum
33034	0.0939526	Anaerococcus prevotii
61171	0.0313175	Holdemania filiformis
392838	0.00626351	Bacteroides propionicifaciens
820	3.65162	Bacteroides uniformis
310297	11.5217	Bacteroides plebeius
291645	0.0219223	Bacteroides nordii
1267	0.00313175	Clostridium ventriculi
351091	0.579374	Oscillibacter valericigenes
36850	0.012527	Clostridium quinii
319644	0.0219223	Saccharofermentans acetigenes
2052	0.00313175	Mobiluncus mulieris
1260	0.328834	Finegoldia magna
38286	0.00626351	Corynebacterium afermentans
76517	0.012527	Campylobacter hominis
572036	0.00313175	Pedobacter luteus
729	0.253672	Haemophilus parainfluenzae
1732	0.00313175	Eubacterium oxidoreducens
552810	0.00313175	Dehalogenimonas lykanthroporepellens
208479	0.0438445	[Clostridium] bolteae
38301	0.00313175	Corynebacterium minutissimum
1515	0.0407128	Ruminiclostridium thermocellum
1512	0.10648	[Clostridium] symbiosum
261299	0.012527	Intestinibacter bartlettii
46506	0.48229	Bacteroides stercoris
282402	0.00626351	Prevotella multiformis
1265	0.0438445	Ruminococcus flavefaciens
185761	0.00626351	Corynebacterium spheniscorum
39488	0.00939526	[Eubacterium] hallii
1310	0.00313175	Streptococcus sobrinus
84032	0.0187905	[Clostridium] thermosuccinogenes
