,disease,taxon_rank_level,ncbi_taxon_id,samples,abus_mean,abus_median,abus_sd,scientific_name
98,D015179,species,358742,412,0.09289332653776725,0.017302350141108036,0.360198723076828,[Clostridium] aldenense
99,D015179,species,301302,409,0.2878477093405011,0.07647919654846191,0.6450491627173078,Roseburia faecis
100,D015179,species,1264,403,0.15699135174668016,0.01238889992237091,0.5736083221766664,Ruminococcus albus
101,D015179,species,1547,391,0.23090998780668912,0.01655999943614006,0.9659759723684073,Erysipelatoclostridium ramosum
102,D015179,species,261299,391,0.25313241189591945,0.03255999833345413,1.0268362107377327,Intestinibacter bartlettii
103,D015179,species,116085,390,0.33625835883968436,0.25229500234127045,0.329525250971021,Coprococcus catus
104,D015179,species,1502,387,0.3765972964031693,0.01882000081241131,1.5282617396390825,Clostridium perfringens
105,D015179,species,44749,385,0.14907004785612105,0.025058100000023842,0.32578579908111704,Sporobacter termitidis
106,D015179,species,2173,384,2.6520929578826156,0.44127999246120453,5.405524318630246,Methanobrevibacter smithii
107,D015179,species,85831,384,0.03884472618028667,0.017025749199092388,0.09029085964930193,Bacteroides acidifaciens
108,D015179,species,288965,376,0.05632929999487812,0.01370315020903945,0.14251237472698258,Hungateiclostridium clariflavum
109,D015179,species,1686,374,0.20204714015823474,0.02595140039920807,0.8378388814941065,Bifidobacterium catenulatum
110,D015179,species,487174,373,1.7733554964942544,1.237589955329895,1.7302768632597776,Barnesiella intestinihominis
111,D015179,species,29363,370,0.16260558745156772,0.011877449695020914,0.9081669535726848,Clostridium paraputrificum
112,D015179,species,573,369,0.12140029210008575,0.011909999884665012,0.4661328697297902,Klebsiella pneumoniae
113,D015179,species,36835,366,0.14750012886806524,0.022837900556623936,0.34061577575983226,[Clostridium] colinum
114,D015179,species,623,362,0.13912763883898713,0.02743719983845949,0.5370744378523199,Shigella flexneri
115,D015179,species,665950,357,0.24434675125673241,0.1360899955034256,0.27848901929355424,Lachnospiraceae bacterium 3_1_46FAA
116,D015179,species,626937,355,0.13349910821572183,0.021622799336910248,0.4767308122589729,Christensenella minuta
117,D015179,species,143393,340,0.0505618391214418,0.015227199997752905,0.11180254635141224,[Eubacterium] sulci
118,D015179,species,658087,339,0.06272135705001664,0.032999999821186066,0.09805407615876413,Lachnospiraceae bacterium 7_1_58FAA
119,D015179,species,287,333,0.25700726228809495,0.016539499163627625,1.8100769860802293,Pseudomonas aeruginosa
120,D015179,species,31971,333,0.06800771536995648,0.017175599932670593,0.1618277626832843,Absiella dolichum
121,D015179,species,341225,332,0.1320035675154327,0.013429350219666958,0.35276055025132125,[Clostridium] saccharogumia
122,D015179,species,536633,331,0.13723699560035807,0.013622100464999676,0.5976308878236576,Blautia glucerasea
123,D015179,species,28447,329,0.12860351870774406,0.025627899914979935,0.3379557980572807,Clavibacter michiganensis
124,D015179,species,1530,326,0.1921454917444784,0.07664385065436363,0.2654362600634539,Clostridium carnis
125,D015179,species,387090,326,0.4025494033500925,0.010986449662595987,1.1777022610574264,Bacteroides coprophilus
126,D015179,species,544645,325,0.30065468973081666,0.14178800582885742,0.4380368447235794,Butyricimonas virosa
127,D015179,species,1110546,324,0.22414467585132777,0.02601629961282015,0.588385204540887,Veillonella tobetsuensis
128,D015179,species,1118061,324,0.5922081166659884,0.34485000371932983,0.872790793027168,Alistipes obesi
129,D015179,species,1161942,324,0.12021119816900291,0.01764530036598444,0.3417827081935803,Ruminococcus champanellensis
130,D015179,species,376804,322,0.6084445033986909,0.010276699904352427,3.1845325232536212,Bacteroides barnesiae
131,D015179,species,633701,320,1.0798539827743299,0.012358699925243855,2.968941385750401,Prevotella saccharolytica
132,D015179,species,341694,316,0.45030973626287246,0.04118499904870987,1.2899617145241822,Peptostreptococcus stomatis
133,D015179,species,158847,303,1.2966697679340022,0.04773690178990364,3.0304787845424728,Megamonas hypermegale
134,D015179,species,1322,301,0.05886490500164884,0.013515300117433071,0.1519979601415795,Blautia hansenii
135,D015179,species,1507,297,0.17274614134601549,0.010042799636721611,0.5415807658393218,Clostridium sp. ATCC 29733
136,D015179,species,905,296,0.5596146941664031,0.021694499999284744,1.3907640185721506,Acidaminococcus fermentans
137,D015179,species,626932,294,0.2212738395952873,0.09128434956073761,0.32633638083549465,Alistipes indistinctus
138,D015179,species,901,293,0.5391290429441191,0.09384199976921082,1.1154315540545443,Desulfovibrio piger
139,D015179,species,1681,293,1.1224548325128634,0.05320720002055168,3.8588096923320667,Bifidobacterium bifidum
140,D015179,species,658089,293,0.1443733104800451,0.0471699982881546,0.23582771492392196,Lachnospiraceae bacterium 5_1_63FAA
141,D015179,species,1358,289,0.1933259770915051,0.022109299898147583,0.6775130897397156,Lactococcus lactis
142,D015179,species,308994,289,0.7017904738980187,0.02005009911954403,1.6612013698642092,Dialister propionicifaciens
143,D015179,species,39950,288,0.15337933459846276,0.027083800174295902,0.5551898193435116,Dialister pneumosintes
144,D015179,species,35517,287,0.03810666883127027,0.011822599917650223,0.163630950734573,[Eubacterium] brachy
145,D015179,species,1352,286,0.8737217797683039,0.013902749866247177,4.192668765243527,Enterococcus faecium
146,D015179,species,1504,285,0.11725855419879959,0.010201700031757355,0.5247129863484457,Clostridium septicum
147,D015179,species,39497,284,0.05731829575756499,0.016861500218510628,0.12501979255413925,Eubacterium xylanophilum
148,D015179,species,1689,281,0.1650229188219708,0.0159830991178751,0.5216667355927405,Bifidobacterium dentium
149,D015179,species,762212,279,0.16764039352298782,0.01836629956960678,0.4522079206216408,Bifidobacterium biavatii
150,D015179,species,33033,273,0.3707240826395172,0.020764999091625214,1.8930534594414683,Parvimonas micra
151,D015179,species,107580,273,0.043845374950364696,0.011399700306355953,0.10538462884062967,Bacteroides sp. CIP103040
152,D015179,species,437898,272,0.18023612392533003,0.027534049935638905,0.5292784819797202,Sutterella parvirubra
153,D015179,species,1302,267,0.044375332764437954,0.010966899804770947,0.08039525175331533,Streptococcus gordonii
154,D015179,species,33043,267,1.0895458702691254,0.034687500447034836,3.641062566744394,Coprococcus eutactus
155,D015179,species,649756,262,0.36385118356018986,0.06850999966263771,0.6894081108561866,Anaerostipes hadrus
156,D015179,species,856,261,0.5282989680425619,0.010382100008428097,2.554797887524463,Fusobacterium varium
157,D015179,species,78345,258,0.3115466934806566,0.030157899484038353,0.8351064905244587,Bifidobacterium merycicum
158,D015179,species,1318,255,0.4864436752965797,0.08550000190734863,1.1369263104440133,Streptococcus parasanguinis
159,D015179,species,102148,252,0.17477103748549577,0.011870949994772673,0.5194166780685952,Solobacterium moorei
160,D015179,species,446660,252,0.10361011931268473,0.047064999118447304,0.164779907710927,Adlercreutzia equolifaciens
161,D015179,species,225324,245,0.019490743963444624,0.01009219978004694,0.07683603229843816,Enhydrobacter aerosaccus
162,D015179,species,234908,242,0.2976788484591467,0.048927199095487595,0.7601623493162277,Sutterella stercoricanis
163,D015179,species,658081,236,1.6914910242588939,0.3196000009775162,5.529144892004344,Lachnospiraceae bacterium 1_1_57FAA
164,D015179,species,29391,232,0.2551849430556417,0.013804999645799398,1.3064165655110902,Gemella morbillorum
165,D015179,species,28123,225,0.6315604065657439,0.15358999371528625,1.0384877704168525,Porphyromonas asaccharolytica
166,D015179,species,52787,225,0.05963473036833521,0.01482740044593811,0.2011177998473661,Anaerofilum pentosovorans
167,D015179,species,1596,223,0.12357990660556152,0.01461770012974739,0.32152131063891265,Lactobacillus gasseri
168,D015179,species,1328,215,0.3621795452912582,0.02428000047802925,1.9310079913703637,Streptococcus anginosus
169,D015179,species,28025,214,0.2519880472959855,0.012491950299590826,0.6480129288754904,Bifidobacterium animalis
170,D015179,species,1124188,211,0.06456382307350873,0.011077100411057472,0.1593001144421867,Flavobacterium fontis
171,D015179,species,338188,206,0.7562687781762877,0.16491399705410004,1.8860596775849234,Bacteroides finegoldii
172,D015179,species,1288121,205,0.06197351211037418,0.02824000082910061,0.077222160653279,Alistipes senegalensis
173,D015179,species,292800,198,0.15912479989470518,0.030939999036490917,0.476889967456746,Flavonifractor plautii
174,D015179,species,1099853,194,0.290389641483924,0.10068000108003616,0.5457391022999758,Coprobacter fastidiosus
175,D015179,species,1747,188,2.7817934479905313,0.0260088499635458,5.214363967527271,Cutibacterium acnes
176,D015179,species,504487,187,0.034720901816020056,0.010933100245893002,0.0793334449639144,Jejuia pallidilutea
177,D015179,species,861,184,0.8967004739905583,0.015564799774438143,4.514120285593412,Fusobacterium ulcerans
178,D015179,species,454155,184,0.15313900092461036,0.012325000017881393,0.34582746823189586,Paraprevotella xylaniphila
179,D015179,species,658086,184,0.18342554220409668,0.03133000060915947,0.4903159110937062,Lachnospiraceae bacterium 3_1_57FAA_CT1
180,D015179,species,1624,162,0.6661011482065078,0.01500484999269247,3.1312807579149653,Lactobacillus salivarius
181,D015179,species,39483,161,1.3768549074344005,0.04493999853730202,3.9207992702357406,Faecalitalea cylindroides
182,D015179,species,552398,161,0.161396336588634,0.05209000036120415,0.27061364359029505,Ruminococcaceae bacterium D16
183,D015179,species,674529,156,0.5976563463228581,0.13809499889612198,0.9989768671642942,Bacteroides faecis
184,D015179,species,1015,149,0.09631252041552997,0.010435099713504314,0.9543407262286003,Bergeyella zoohelcum
185,D015179,species,1630,146,0.2009151264962745,0.010166450403630733,0.5195413827039802,Kandleria vitulina
186,D015179,species,626935,146,0.4447362198261544,0.015288999769836664,1.3589832276255995,Collinsella tanakaei
187,D015179,species,665951,145,0.8986333156197236,0.5556600093841553,0.9946305001914673,Lachnospiraceae bacterium 8_1_57FAA
188,D015179,species,1134687,143,0.0319746245231536,0.010661699809134007,0.05626057022103524,Klebsiella michiganensis
189,D015179,species,457412,142,2.400263172430052,1.77920001745224,2.0069188378689895,Ruminococcus sp. 5_1_39BFAA
190,D015179,species,658082,142,0.49429436743814453,0.16015999764204025,0.9612064856844365,Lachnospiraceae bacterium 2_1_58FAA
191,D015179,species,1755626,142,5.6701990333730095,3.514454960823059,6.414539058144612,Faecalibacterium sp. MC_41
192,D015179,species,333367,141,0.1691939005808218,0.03550000116229057,0.40095119333921,[Clostridium] asparagiforme
193,D015179,species,40545,139,1.0175574830575786,0.43841999769210815,1.1134280337660576,Sutterella wadsworthensis
194,D015179,species,33035,136,0.3626666108616251,0.09315570071339607,0.8959477197806447,Blautia producta
195,D015179,species,1309,135,0.04160480160606784,0.010215500369668007,0.09156789331534453,Streptococcus mutans
196,D015179,species,1531,135,0.8419457312531045,0.03610999882221222,3.3921536831658585,[Clostridium] clostridioforme
197,D015179,species,38304,135,1.1265111716804785,0.018589099869132042,2.607627202380098,Corynebacterium tuberculostearicum
198,D015179,species,29370,130,0.2801716783293299,0.04786654934287071,0.795966933639054,[Clostridium] sphenoides
199,D015179,species,626940,129,2.1855501532446335,2.0203700065612793,1.6841710885210492,Phascolarctobacterium succinatutens
200,D015179,species,281920,128,0.12943630366248726,0.02216554991900921,0.4776057074087747,Porphyromonas uenonis
201,D015179,species,626929,128,0.5588924199360008,0.1020750030875206,0.9740657482477049,Bacteroides clarus
202,D015179,species,1590651,127,0.07163493016892385,0.014705199748277664,0.12269882685737825,Paenibacillus sp. VKM B-2647
203,D015179,species,469610,119,0.06008462185439255,0.024219999089837074,0.11291730486879434,Burkholderiales bacterium 1_1_47
204,D015179,species,658655,118,0.36158364800878373,0.0514100007712841,0.8885448960142821,Lachnospiraceae bacterium 1_4_56FAA
205,D015179,species,1736,116,0.06221620302124487,0.01281794998794794,0.13663005751343332,Eubacterium limosum
206,D015179,species,457421,116,0.06957784550756733,0.0200399998575449,0.11596921284195663,Clostridiales bacterium 1_7_47FAA
207,D015179,species,264027,112,0.1251995615800427,0.01541799958795309,0.40491468743193215,Algoriphagus marincola
208,D015179,species,113107,108,0.07812629637353691,0.022180000320076942,0.12301486220810091,Streptococcus australis
209,D015179,species,28131,107,1.9107666664127703,0.16247999668121338,4.393769923827785,Prevotella intermedia
210,D015179,species,190721,107,0.22119171987614097,0.07424400001764297,0.4293613138933026,Ralstonia insidiosa
211,D015179,species,470,104,0.518006181808652,0.011633099988102913,2.973735473478245,Acinetobacter baumannii
212,D015179,species,329,100,0.6208238216277095,0.1797505021095276,1.2274601114105717,Ralstonia pickettii
213,D015179,species,28133,96,1.5430576380820942,0.026939699426293373,3.270982772271716,Prevotella nigrescens
214,D015179,species,305,95,1.896353745497273,0.712913990020752,3.4111546272479227,Ralstonia solanacearum
215,D015179,species,100886,94,1.387017650569373,0.8567099869251251,1.7605260186225404,Catenibacterium mitsuokai
216,D015179,species,29361,90,0.4079277741515802,0.05014500021934509,1.1244250387737946,Tyzzerella nexilis
217,D015179,species,469614,86,0.04050279057806028,0.011699999682605267,0.07390114186256166,Erysipelotrichaceae bacterium 6_1_45
218,D015179,species,751585,79,4.317445573172992,2.9849600791931152,4.63313234246156,Coprococcus sp. ART55/1
219,D015179,species,1118060,76,0.5436852598167637,0.30497999489307404,0.6364593728451217,Enorma massiliensis phI
220,D015179,species,1070699,73,0.20135534210656833,0.050859998911619186,0.39709416790355556,Clostridiaceae bacterium JC118
221,D015179,species,948,69,0.015244975924598175,0.012066899798810482,0.014096196054619304,Anaplasma phagocytophilum
222,D015179,species,520083,69,0.5877447677324897,0.015045699663460255,1.6247044720472923,Lactobacillus sp. KLDS 1.0716
223,D015179,species,322095,66,1.458627582474781,0.21796000003814697,5.493555326661547,Porphyromonas somerae
224,D015179,species,1351,61,0.8064871491123846,0.18782000243663788,1.168999414828229,Enterococcus faecalis
225,D015179,species,33051,61,1.9381207000801997,0.9117649793624878,2.8731260938428385,Sphingomonas sanguinis
226,D015179,species,59803,61,0.585911859825471,0.013412900269031525,1.3014639863535702,Sphingomonas echinoides
227,D015179,species,1261,59,0.5093289650836071,0.09305000305175781,0.9356050369517986,Peptostreptococcus anaerobius
228,D015179,species,13689,59,1.9071825485293552,0.8670910000801086,2.8296079860793415,Sphingomonas paucimobilis
229,D015179,species,93064,57,0.025572933960223997,0.01516919955611229,0.027009110024479626,Sphingomonas koreensis
230,D015179,species,68892,56,0.02969375004041857,0.01716999989002943,0.043009595425851546,Streptococcus infantis
231,D015179,species,38301,55,0.14490142242939327,0.02154180034995079,0.2921123044759582,Corynebacterium minutissimum
232,D015179,species,84135,55,0.034982909018766474,0.020509999245405197,0.0326125624368064,Gemella sanguinis
233,D015179,species,90742,54,1.6549470448172305,0.8026235103607178,2.4292534397320273,Paracoccus sp. MBIC4017
234,D015179,species,169292,51,0.07579242164901384,0.010804600082337856,0.19857901149292648,Corynebacterium aurimucosum
235,D015179,species,195097,50,0.2630690890410915,0.036016350612044334,0.5140601454613708,Sphingomonas sp. PC5.28
236,D015179,species,658085,50,0.09208199901273474,0.03327000141143799,0.125555257425419,Lachnospiraceae bacterium 5_1_57FAA
237,D015179,species,1661055,50,0.15828132927330443,0.010283599607646465,0.7891998478799784,Pseudomonas sp. NBRC 111140
238,D015179,species,300,47,0.18629771628184244,0.14614999294281006,0.18085880098110482,Pseudomonas mendocina
239,D015179,species,411489,47,5.629600813097142,2.397480010986328,7.729108728302173,Clostridium sp. L2-50
240,D015179,species,38286,46,0.6739181877309143,0.020073649939149618,1.2572002978715817,Corynebacterium afermentans
241,D015179,species,330920,45,0.12700836926491724,0.0683870017528534,0.2092900057288957,Sphingomonas azotifigens
242,D015179,species,28213,44,0.04271411502784097,0.029347749426960945,0.037592620981053274,Sphingomonas parapaucimobilis
243,D015179,species,85698,44,0.0436956285240161,0.03428395092487335,0.029823088289946877,Achromobacter xylosoxidans
244,D015179,species,792637,44,0.107436624076482,0.014323319774121046,0.1905341659850664,Comamonas sp. MBIC3885
245,D015179,species,849,43,10.877041623650827,0.3562999963760376,17.722057007286384,Fusobacterium gonidiaformans
246,D015179,species,40324,43,0.4034764364792906,0.01006339956074953,1.2891559583296652,Stenotrophomonas maltophilia
247,D015179,species,49319,42,0.629772396993628,0.0909556970000267,1.2677379166092888,Rubrobacter xylanophilus
248,D015179,species,457402,42,0.9121219097633868,0.09855500236153603,2.866940791613497,Eubacterium sp. 3_1_31
249,D015179,species,1465521,42,0.08737391228108511,0.014707050286233425,0.14806260215911174,Lactobacillus sp. JCM 8672
250,D015179,species,1661032,42,0.0875852834152673,0.013852200005203485,0.223010702179896,Pseudomonas sp. NBRC 111117
251,D015179,species,83771,40,0.49146736062830315,0.011789070442318916,1.2822671794113552,Succinivibrio dextrinosolvens
252,D015179,species,154288,40,0.04733749979059212,0.02135500032454729,0.060528921829308135,Turicibacter sanguinis
253,D015179,species,858,39,0.09268287657640684,0.020500199869275093,0.1563309362619792,Fusobacterium necrogenes
254,D015179,species,487173,38,1.473705268685559,0.9893700182437897,1.3915193853972927,Dialister succinatiphilus
255,D015179,species,665956,36,0.6668394481142362,0.4534350037574768,0.7322178605815982,Subdoligranulum sp. 4_3_54A2FAA
256,D015179,species,762210,36,0.12407734642652536,0.01740915048867464,0.29775757291947474,Bifidobacterium saguini
257,D015179,species,1744,35,0.09456197820836679,0.032999999821186066,0.12750547392075712,Propionibacterium freudenreichii
258,D015179,species,520085,35,0.09761293365154415,0.011905199848115444,0.28634935078722407,Lactobacillus sp. KLDS 1.0718
259,D015179,species,638849,35,0.3280601913275729,0.05719999969005585,0.3950993234795703,Pyramidobacter piscolens
260,D015179,species,53374,34,0.5707048308258356,0.18729500472545624,1.020202261917454,Corynebacterium coyleae
261,D015179,species,1077464,33,0.023271212109124684,0.022059999406337738,0.024583586740530728,Streptococcus oralis subsp. tigurinus
262,D015179,species,143361,31,0.43945230032418736,0.043233901262283325,1.777209411504185,Filifactor alocis
263,D015179,species,363265,31,0.6450970931590775,0.4539499878883362,0.8284565258914132,Prevotella stercorea
264,D015179,species,984,30,0.017105832631265607,0.011742999777197838,0.020414180312865005,Pedobacter heparinus
