,disease,taxon_rank_level,ncbi_taxon_id,samples,abus_mean,abus_median,abus_sd,scientific_name
147,D006262,species,1322,2414,0.20827493506470882,0.018196499906480312,0.9218205869610828,Blautia hansenii
148,D006262,species,301302,2413,0.4281525477333195,0.13264599442481995,0.8173147848839966,Roseburia faecis
149,D006262,species,84032,2399,0.09954994535446747,0.021455399692058563,0.2837600285574079,Pseudoclostridium thermosuccinogenes
150,D006262,species,658089,2276,0.2418670998155371,0.08340499922633171,0.5419979333518968,Lachnospiraceae bacterium 5_1_63FAA
151,D006262,species,665950,2270,0.2736338057780653,0.0873899981379509,0.6356153059249222,Lachnospiraceae bacterium 3_1_46FAA
152,D006262,species,1623,2198,0.5286996449937443,0.016390400007367134,2.128132593997226,Lactobacillus ruminis
153,D006262,species,85831,2141,0.07031537086368699,0.015782000496983528,0.3017645762252578,Bacteroides acidifaciens
154,D006262,species,649756,2031,0.17435447091548326,0.059050001204013824,0.3449824731310741,Anaerostipes hadrus
155,D006262,species,116085,2029,0.20499943829571704,0.12173999845981598,0.2875508590986488,Coprococcus catus
156,D006262,species,544645,1911,0.23715069291091795,0.09432269632816315,0.3953786453770655,Butyricimonas virosa
157,D006262,species,469610,1862,0.2178883675246462,0.08103000000119209,0.3982307485584975,Burkholderiales bacterium 1_1_47
158,D006262,species,308994,1850,0.39934864212927956,0.01801390014588833,1.5700753124881044,Dialister propionicifaciens
159,D006262,species,847,1816,0.04680384718179962,0.012445349711924791,0.11113837363207255,Oxalobacter formigenes
160,D006262,species,216945,1808,0.3070576864307054,0.017275100573897362,0.7485529702249373,Spiroplasma syrphidicola
161,D006262,species,158847,1691,0.5282726583231434,0.030649099498987198,1.947335547796886,Megamonas hypermegale
162,D006262,species,292800,1676,0.1864672555972353,0.028370000422000885,2.3227640720982015,Flavonifractor plautii
163,D006262,species,1288121,1641,0.14666408288744948,0.035100001841783524,0.2896423133213034,Alistipes senegalensis
164,D006262,species,1318,1614,0.20641063430563727,0.043720001354813576,0.8471069672592673,Streptococcus parasanguinis
165,D006262,species,1683,1598,0.28943601957153997,0.014802900142967701,0.8983958335970991,Bifidobacterium angulatum
166,D006262,species,39483,1563,0.11128218718597918,0.016221700236201286,0.3632484743205164,Faecalitalea cylindroides
167,D006262,species,40545,1541,1.6215104404954743,0.6878100037574768,2.212164585062001,Sutterella wadsworthensis
168,D006262,species,1530,1536,0.0682771116241933,0.020631149411201477,0.11745796660937116,Clostridium carnis
169,D006262,species,665951,1442,0.38205573536925813,0.21310000121593475,0.5308382737929133,Lachnospiraceae bacterium 8_1_57FAA
170,D006262,species,658081,1416,0.5370351762727389,0.15550000220537186,1.2653540964376118,Lachnospiraceae bacterium 1_1_57FAA
171,D006262,species,674529,1355,1.059900448242918,0.21841000020503998,2.505452545513771,Bacteroides faecis
172,D006262,species,1099853,1286,0.16717365486712107,0.07692500203847885,0.30822549424165946,Coprobacter fastidiosus
173,D006262,species,234908,1260,0.2456559963981803,0.015426249708980322,0.8743300402463409,Sutterella stercoricanis
174,D006262,species,84109,1238,0.05687125027106841,0.01044414984062314,0.15011083297799174,Slackia exigua
175,D006262,species,349096,1185,1.834229599042891,0.012898899614810944,6.364706730078841,Pectinatus haikarae
176,D006262,species,1755629,1107,0.08419745498580408,0.012010199949145317,0.2627642043718332,Victivallis sp. MC_44
177,D006262,species,552398,1086,0.21469284501993338,0.028070000000298023,0.46651046646090766,Ruminococcaceae bacterium D16
178,D006262,species,520083,1058,0.22773872436136372,0.010957750026136637,1.0667488312681108,Lactobacillus sp. KLDS 1.0716
179,D006262,species,333367,1014,0.1149126034060451,0.027600000612437725,0.32347022735336345,[Clostridium] asparagiforme
180,D006262,species,626929,983,0.7940664999808447,0.2596000134944916,1.267436996640588,Bacteroides clarus
181,D006262,species,457412,977,2.3022742769704747,1.2758400440216064,2.8018607263622917,Ruminococcus sp. 5_1_39BFAA
182,D006262,species,2724,845,1.1479251040457028,0.01861570030450821,3.600953567722584,Hirschia baltica
183,D006262,species,658086,815,0.2335561124427584,0.02589000016450882,1.3286174307836176,Lachnospiraceae bacterium 3_1_57FAA_CT1
184,D006262,species,658082,803,0.29576505619137977,0.025369999930262566,2.447567661948872,Lachnospiraceae bacterium 2_1_58FAA
185,D006262,species,457421,774,0.04351655043889762,0.016270000487565994,0.09485432450170958,Clostridiales bacterium 1_7_47FAA
186,D006262,species,550,703,0.5550896086819838,0.012369499541819096,4.074156064885209,Enterobacter cloacae
187,D006262,species,626940,687,3.185453913902483,1.9555100202560425,4.40792771885676,Phascolarctobacterium succinatutens
188,D006262,species,751585,678,5.532813479085411,3.3459800481796265,5.885585942864303,Coprococcus sp. ART55/1
189,D006262,species,113107,643,0.036031042086363346,0.01537999976426363,0.06550961706394887,Streptococcus australis
190,D006262,species,1070699,558,0.044311487589430563,0.01819500047713518,0.07083004208678906,Clostridiaceae bacterium JC118
191,D006262,species,2317,517,0.19175039287372825,0.02816220000386238,0.56282864240231,Methanosphaera stadtmanae
192,D006262,species,572010,492,0.11352442716691634,0.017184600234031677,0.26106836704979924,Slackia isoflavoniconvertens
193,D006262,species,100886,466,1.6112773053267124,0.5846950113773346,2.6123217874769074,Catenibacterium mitsuokai
194,D006262,species,658655,464,0.14411984777435183,0.02621999941766262,0.5464372582335179,Lachnospiraceae bacterium 1_4_56FAA
195,D006262,species,29361,458,0.9847773332782657,0.21963000297546387,2.3784038598969888,Tyzzerella nexilis
196,D006262,species,1211813,442,1.3589051566950605,0.9599249958992004,1.505339222834064,Alistipes ihumii AP11
197,D006262,species,363265,419,4.470662692963781,1.2736300230026245,7.823472257200014,Prevotella stercorea
198,D006262,species,1351,359,3.290126828774351,0.1431799978017807,12.137234923513825,Enterococcus faecalis
199,D006262,species,457402,327,0.11040850124850198,0.03683000057935715,0.20917985569798692,Eubacterium sp. 3_1_31
200,D006262,species,411489,305,4.138753893922587,3.5679900646209717,3.7893034968225994,Clostridium sp. L2-50
201,D006262,species,44933,293,0.031197824834526315,0.02186029963195324,0.043592390266297375,Halomonas cupida
202,D006262,species,77098,293,0.11949606480885658,0.0676627978682518,0.39584279945524425,Halomonas pacifica
203,D006262,species,191493,274,0.12870219167574506,0.011396899819374084,0.557084969462082,Corynebacterium sphenisci
204,D006262,species,665956,263,1.0308762322615534,0.7476999759674072,1.056332328335596,Subdoligranulum sp. 4_3_54A2FAA
205,D006262,species,658085,243,0.0633486419480913,0.020179999992251396,0.14118419775402724,Lachnospiraceae bacterium 5_1_57FAA
206,D006262,species,1118060,234,0.6883150399448629,0.14412999898195267,1.1643059073788193,Enorma massiliensis phI
207,D006262,species,1113696,231,0.016651580729058167,0.01034419983625412,0.037170022892683535,Halomonas sp. NBRC 100990
208,D006262,species,491921,228,0.7186196017339586,0.08071500062942505,1.853533903636785,Megamonas rupellensis
209,D006262,species,154288,221,0.08053529421165186,0.017240000888705254,0.3933762850001097,Turicibacter sanguinis
210,D006262,species,1226323,212,1.251466840224446,0.5837700068950653,1.4383505799905496,Oscillibacter sp. KLE 1745
211,D006262,species,47884,195,0.21336112803785512,0.012117999605834484,0.9460383300254475,Pseudomonas taetrolens
212,D006262,species,156978,178,0.07442884653230496,0.01098520029336214,0.22764119450755924,Corynebacterium imitans
213,D006262,species,216935,178,0.16732260346727568,0.01010603504255414,0.5043866861267824,Spiroplasma culicicola
214,D006262,species,469588,173,4.53198277132015,1.4502700567245483,9.037661987325738,Bacteroides sp. 2_1_22
215,D006262,species,437897,167,0.5502388597189652,0.1962900012731552,1.0375133620397832,Megamonas funiformis
216,D006262,species,626934,159,0.06919113155099293,0.023420000448822975,0.12262154258243566,Slackia piriformis
217,D006262,species,1291540,142,0.072462676462314,0.01279664970934391,0.17499750216931823,Candidatus Methanomethylophilus alvus
218,D006262,species,571,133,0.9633760997060843,0.04391999915242195,4.267081585869382,Klebsiella oxytoca
219,D006262,species,292,129,1.1238637535328355,0.022680899128317833,2.7442242792200986,Burkholderia cepacia
220,D006262,species,487173,129,3.1674095176951327,1.7780300378799438,5.000621532699565,Dialister succinatiphilus
221,D006262,species,153151,128,0.030099547325562526,0.015159950125962496,0.04150041991084199,Parageobacillus toebii
222,D006262,species,167,127,2.2776779724991063,0.04115999862551689,5.058742526975992,Treponema succinifaciens
223,D006262,species,249188,123,0.42877699247593576,0.23983000218868256,0.5403297351958184,Haemophilus pittmaniae
224,D006262,species,658659,120,0.05604933367030753,0.013634999748319387,0.11595696822668304,Erysipelotrichaceae bacterium 3_1_53
225,D006262,species,908612,117,1.9977675161810002,1.2357399463653564,2.5492136549035846,Alistipes sp. HGB5
226,D006262,species,360911,105,0.4566860979461732,0.18691599369049072,0.7843488473660846,Exiguobacterium sp. AT1b
227,D006262,species,552396,104,0.12227971132233506,0.012354999780654907,0.25339493266685703,Erysipelotrichaceae bacterium 5_2_54FAA
228,D006262,species,666685,98,0.208932686299834,0.0188400000333786,0.4003306158000871,Rhodanobacter denitrificans
229,D006262,species,68891,85,0.034028823768226975,0.013880000449717045,0.05650804749910129,Streptococcus peroris
230,D006262,species,1874102,85,0.1541915962475982,0.027139199897646904,0.3997545618389472,Moraxella sp. (ex LMG 21877)
231,D006262,species,131111,73,0.052527808216089475,0.014600000344216824,0.0917750195659381,Schaalia turicensis
232,D006262,species,55206,70,0.8351730933946133,0.037823449820280075,3.0045571822388664,Sediminispirochaeta smaragdinae
233,D006262,species,501571,70,0.08129471363894741,0.020724999718368053,0.1648380806218711,Butyricicoccus pullicaecorum
234,D006262,species,1147129,70,2.518435796304506,2.679219961166382,2.6470069978289814,Dehalobacter sp. DCA
235,D006262,species,1008,64,0.25296622789096546,0.05859934911131859,0.5116574158820694,Saprospira grandis
236,D006262,species,71433,61,0.2615845323760696,0.04763370007276535,0.4845184761919614,Mesorhizobium amorphae
237,D006262,species,1054217,61,0.06182171958694273,0.019363300874829292,0.08229385739995657,Thermoplasmatales archaeon BRNA1
238,D006262,species,1515439,59,0.14946588290898696,0.024430900812149048,0.2844936664770566,Paraburkholderia susongensis
239,D006262,species,28104,58,0.5631578318646242,0.10967500135302544,1.0223903899829085,Mesorhizobium huakuii
240,D006262,species,33970,56,11.319301310727107,4.919654846191406,16.884052426097863,Melissococcus plutonius
241,D006262,species,296,54,1.1651211240031343,0.03846000134944916,4.174238661330742,Pseudomonas fragi
242,D006262,species,33945,52,0.2693038474395647,0.014434999786317348,1.110718147453093,Enterococcus avium
243,D006262,species,548,51,1.790976929316279,0.04245999827980995,9.07343884652425,Klebsiella aerogenes
244,D006262,species,322095,51,0.09999019512649872,0.019430000334978104,0.3721240808499052,Porphyromonas somerae
245,D006262,species,53345,50,3.879732796419412,0.16261500120162964,18.120368967434437,Enterococcus durans
246,D006262,species,217067,50,0.566659573254292,0.0923772007226944,0.8798652707807851,Labrys monachus
247,D006262,species,1290,49,0.4758838755838877,0.0368800014257431,1.210636221392889,Staphylococcus hominis
248,D006262,species,742723,49,0.25585755425723916,0.062199998646974564,0.430471412838956,Lachnospiraceae bacterium 2_1_46FAA
249,D006262,species,469592,45,2.733778235812982,1.5891000032424927,3.0929552529798143,Bacteroides sp. 3_1_19
250,D006262,species,103690,43,0.7375733893213057,0.012627500109374523,4.5693849717333155,Nostoc sp. PCC 7120
251,D006262,species,1226322,41,1.996518785270249,1.7080899477005005,1.2585733254590903,Oscillibacter sp. KLE 1728
252,D006262,species,106,39,0.07761641593578343,0.06283599883317947,0.07271380468780489,Runella slithyformis
253,D006262,species,1113632,39,0.03307276615837159,0.022338999435305595,0.0500261440866174,Mesorhizobium sp. NBRC 14996
254,D006262,species,411570,38,0.030386452596040295,0.01185444975271821,0.04629686509403079,Peptoniphilus olsenii
255,D006262,species,28035,37,0.22087175029367712,0.03579000011086464,0.608720646131739,Staphylococcus lugdunensis
256,D006262,species,1644115,34,0.025980570378391455,0.02194344997406006,0.024911458757841246,Laceyella thermophila
257,D006262,species,69279,33,0.10842108531946767,0.021682899445295334,0.19448620363140437,Aquamicrobium defluvii
258,D006262,species,425341,30,0.035761456368103,0.019393100403249264,0.04176271242719705,Ochrobactrum sp. CCBAU 10752
259,D006262,species,469613,29,0.07917482789870801,0.02206999994814396,0.141346873746215,Enterobacteriaceae bacterium 9_2_54FAA
260,D006262,species,457394,28,10.683404601046018,5.78431510925293,13.227534212501912,Bacteroides sp. 4_3_47FAA
