,disease,taxon_rank_level,ncbi_taxon_id,samples,abus_mean,abus_median,abus_sd,scientific_name
87,D003967,species,40519,139,0.2952078829867859,0.05898309871554375,0.6699158184016047,Ruminococcus callidus
88,D003967,species,46228,138,0.3107255511567928,0.025026400573551655,0.9369662904559254,Ruminococcus lactaris
89,D003967,species,1265,137,0.11164366979879348,0.018151000142097473,0.31840181191840927,Ruminococcus flavefaciens
90,D003967,species,310298,135,0.6718017091724539,0.013963200151920319,2.233458456482664,Bacteroides coprocola
91,D003967,species,84112,132,0.04056640200195199,0.01230409974232316,0.09468384825676988,Eggerthella lenta
92,D003967,species,151276,132,0.016422742947752617,0.010631800163537264,0.015115332949066331,Bacteroides coprosuis
93,D003967,species,1755607,130,0.025682374485768378,0.012094850186258554,0.04382335254022553,Bacteroides sp. MC_16
94,D003967,species,876,128,0.04114019337589525,0.018213449977338314,0.11155893732295483,Desulfovibrio desulfuricans
95,D003967,species,84032,128,0.09611429212054645,0.021223499439656734,0.20863230989646409,Pseudoclostridium thermosuccinogenes
96,D003967,species,39497,127,0.2955922840509608,0.07989040017127991,0.6523587648135665,Eubacterium xylanophilum
97,D003967,species,74426,127,0.5714912854683197,0.022544100880622864,1.3887318284859842,Collinsella aerofaciens
98,D003967,species,1532,125,0.06606475385092199,0.012725099921226501,0.22487989413023024,Blautia coccoides
99,D003967,species,28026,124,0.3328380462837466,0.0235919002443552,0.9367711361291734,Bifidobacterium pseudocatenulatum
100,D003967,species,454154,124,0.8476032899324631,0.0695153996348381,1.7058865109908636,Paraprevotella clara
101,D003967,species,1352,120,3.59166466864408,0.01893560029566288,16.631209987101585,Enterococcus faecium
102,D003967,species,1559,120,0.11694985650732027,0.01841459982097149,0.4015606110683812,Clostridium tertium
103,D003967,species,290053,115,0.015182584477588534,0.010025699622929096,0.02065445678437407,Bacteroides helcogenes
104,D003967,species,36835,113,0.11008264535967986,0.011119100265204906,0.4014957340416367,[Clostridium] colinum
105,D003967,species,1358,112,0.9226322729809908,0.010185650084167719,9.2327752953957,Lactococcus lactis
106,D003967,species,589436,111,0.21510490213168432,0.014743099920451641,0.7168177415193355,Prevotella fusca
107,D003967,species,626937,111,0.04792131816020219,0.016567900776863098,0.07808207429109788,Christensenella minuta
108,D003967,species,1161942,110,0.09625604513143612,0.011308350134640932,0.30518008148378933,Ruminococcus champanellensis
109,D003967,species,28135,109,0.12201955855008079,0.010547400452196598,0.6853068036487047,Prevotella oris
110,D003967,species,291644,108,0.4182059533033882,0.07556499913334846,0.8369805678004573,Bacteroides salyersiae
111,D003967,species,1260,106,0.18984974798184098,0.012499500066041946,0.7175984307273641,Finegoldia magna
112,D003967,species,1735,106,0.4993390830212826,0.06686000153422356,0.9687540048758557,Holdemanella biformis
113,D003967,species,115979,106,0.03719052975779874,0.012196400202810764,0.15149508237022064,Bacillus nealsonii
114,D003967,species,762210,106,0.06236797360536414,0.02048149984329939,0.13789169289656666,Bifidobacterium saguini
115,D003967,species,28127,105,0.0934142321863051,0.02008030004799366,0.3149140053833419,Prevotella buccalis
116,D003967,species,122355,105,1.6866319366165303,0.010444999672472477,4.834872589672957,Pseudomonas psychrophila
117,D003967,species,387661,104,0.7833422862551322,0.01884294953197241,3.4748714418495923,Parabacteroides johnsonii
118,D003967,species,37734,103,0.25628407685101956,0.01624169945716858,0.9978678107045302,Enterococcus casseliflavus
119,D003967,species,28901,102,0.1587709755152829,0.013117500115185976,0.4956796124698897,Salmonella enterica
120,D003967,species,36745,101,0.10766088078662955,0.01670289970934391,0.3065479926088972,Clostridium saccharoperbutylacetonicum
121,D003967,species,626931,100,0.08654313819766685,0.011215600185096264,0.47845626170731376,Bacteroides oleiciplenus
122,D003967,species,35760,99,0.0432234260364144,0.015768999233841896,0.08576293752990921,Bifidobacterium choerinum
123,D003967,species,106588,99,0.025611261281565847,0.011122900061309338,0.0505497848865511,Pseudoflavonifractor capillosus
124,D003967,species,882211,98,1.8629923151444872,0.012038349639624357,4.811227548833137,Pseudomonas deceptionensis
125,D003967,species,356829,97,0.05281218491763491,0.01406370010226965,0.13797791565766454,Bifidobacterium tsurumiense
126,D003967,species,437898,96,0.2691230163181899,0.03012694977223873,0.715728937433401,Sutterella parvirubra
127,D003967,species,1547,95,0.07916929248450814,0.01790669932961464,0.20632223280147985,Erysipelatoclostridium ramosum
128,D003967,species,143393,95,0.057950349704754586,0.019882699474692345,0.1053056036429874,[Eubacterium] sulci
129,D003967,species,574375,95,0.0624385012987707,0.011237800121307373,0.20190003966404604,Bacillus gaemokensis
130,D003967,species,853,93,3.7813634465383466,2.8564000129699707,3.676399926391036,Faecalibacterium prausnitzii
131,D003967,species,78343,92,0.03810573246965245,0.012251450214534998,0.09785156042870219,Bifidobacterium boum
132,D003967,species,228603,92,0.07014438475649197,0.010695400182157755,0.15412598558694396,Prevotella shahii
133,D003967,species,310300,92,0.06814095205829843,0.014879900496453047,0.18545807689693142,Bacteroides pyogenes
134,D003967,species,309120,91,0.09166811473391295,0.022245699539780617,0.1607529401043318,Dialister micraerophilus
135,D003967,species,1827099,89,0.15843145398938444,0.010940300300717354,0.5874714986871804,Peptoniphilus sp. JCM 8141
136,D003967,species,294,88,0.1681934776319064,0.01795474998652935,0.4352147402398415,Pseudomonas fluorescens
137,D003967,species,1681,86,1.7467076778317108,0.06736624799668789,7.461512082870096,Bifidobacterium bifidum
138,D003967,species,29355,86,0.04100732027071117,0.01649119984358549,0.07058519877772512,Ruminiclostridium cellobioparum
139,D003967,species,33069,85,0.8196362571188194,0.011578099802136421,3.0892006408934187,Pseudomonas viridiflava
140,D003967,species,35517,85,0.01418083208366571,0.010495900176465511,0.01646567011089145,[Eubacterium] brachy
141,D003967,species,1522,84,0.031498165794930956,0.011412249878048897,0.06915243052869847,[Clostridium] innocuum
142,D003967,species,28125,84,0.5730168662266806,0.010542249772697687,1.7923532214024633,Prevotella bivia
143,D003967,species,38304,84,0.07723076819439441,0.010136849712580442,0.3399767223937379,Corynebacterium tuberculostearicum
144,D003967,species,88431,83,0.9952913473453338,0.03759000077843666,2.1500657210566403,Dorea longicatena
145,D003967,species,502558,83,0.029262450112714375,0.015613599680364132,0.03810685823300989,Eggerthella sp. YY7918
146,D003967,species,1582,80,0.2206726889584388,0.017002349719405174,0.616438165404403,Lactobacillus casei
147,D003967,species,100884,80,0.03071607309393585,0.011752999853342772,0.059021260794340516,Coprobacillus cateniformis
148,D003967,species,28129,79,0.09325578432276703,0.03446489945054054,0.1508248731052341,Prevotella denticola
149,D003967,species,1267,76,0.0331279686169613,0.011826349887996912,0.056725532776316964,Clostridium ventriculi
150,D003967,species,53443,74,0.07320245576871408,0.010666324757039547,0.32979024093720577,Blautia hydrogenotrophica
151,D003967,species,317,72,0.670863980915682,0.028057699091732502,2.0807734409465617,Pseudomonas syringae
152,D003967,species,33029,69,0.15623356578736633,0.0100467000156641,0.530403684670573,Anaerococcus hydrogenalis
153,D003967,species,386414,68,0.15841865525277066,0.01056754495948553,0.8691461430963919,Prevotella timonensis
154,D003967,species,77095,63,0.047062128591942524,0.013254400342702866,0.09467688929447067,Prevotella bryantii
155,D003967,species,28128,62,0.6832054656472117,0.01429824996739626,2.4523559452094887,Prevotella corporis
156,D003967,species,43131,62,0.11477027665598379,0.016695250757038593,0.290374811719592,Tissierella praeacuta
157,D003967,species,39483,61,0.10281031712370574,0.014012999832630157,0.2520552404637974,Faecalitalea cylindroides
158,D003967,species,573,59,0.8527068129278941,0.04383999854326248,2.0352994778012476,Klebsiella pneumoniae
159,D003967,species,1686,59,0.1790525124564183,0.02645760029554367,0.38310664250945364,Bifidobacterium catenulatum
160,D003967,species,33031,59,0.1224714690460271,0.010199399664998055,0.3289721806881672,Peptoniphilus lacrimalis
161,D003967,species,29347,58,0.033440913842461104,0.019253999926149845,0.052503071324396196,[Clostridium] scindens
162,D003967,species,281920,58,1.0740534686373049,0.011863700114190578,7.683209138140632,Porphyromonas uenonis
163,D003967,species,282402,56,0.03204049187063772,0.011509899981319904,0.041060519723707306,Prevotella multiformis
164,D003967,species,43770,55,0.1872958398275924,0.01257229968905449,0.8010221968523971,Corynebacterium striatum
165,D003967,species,1597,53,0.505416959005777,0.010375100187957287,1.8167541309160073,Lactobacillus paracasei
166,D003967,species,133926,53,0.04678528179208098,0.012084299698472023,0.17741475183838804,Olsenella uli
167,D003967,species,1755629,53,0.0549429172489634,0.012885499745607376,0.15712836515745,Victivallis sp. MC_44
168,D003967,species,243924,52,0.2170439566577373,0.021798700094223022,0.6684811930657127,Pseudomonas lutea
169,D003967,species,1623,51,4.196814639769738,0.0616954006254673,12.310894483203093,Lactobacillus ruminis
170,D003967,species,360807,51,0.7449886354426032,0.416269987821579,1.071928909477847,Roseburia inulinivorans
171,D003967,species,341694,50,0.09160527627449483,0.010270699858665466,0.4592727472043722,Peptostreptococcus stomatis
172,D003967,species,47880,48,0.17388802972103198,0.019431999884545803,0.7787160154252466,Pseudomonas fulva
173,D003967,species,84109,48,0.052117680386193875,0.01591429952532053,0.08896978616452847,Slackia exigua
174,D003967,species,901,47,0.2851711538969539,0.09289570152759552,0.6084077954580775,Desulfovibrio piger
175,D003967,species,47770,47,0.28357744308069666,0.0142639996483922,0.7841441466583718,Lactobacillus crispatus
176,D003967,species,47884,47,0.5951136367648167,0.03914149850606918,1.8544894770128386,Pseudomonas taetrolens
177,D003967,species,270498,47,0.018967226491943795,0.011272699572145939,0.027490556587982187,Catabacter hongkongensis
178,D003967,species,2741,46,0.04425043541730544,0.0178554505109787,0.06363188114495498,Peptococcus niger
179,D003967,species,28130,46,0.04317582968581954,0.010481799952685833,0.07445739941918046,Prevotella disiens
180,D003967,species,39950,46,0.05894867416076443,0.029726749286055565,0.13603569021365877,Dialister pneumosintes
181,D003967,species,2173,45,0.5908326028768595,0.03547539934515953,1.7539958529808404,Methanobrevibacter smithii
182,D003967,species,28123,45,0.1209560517467455,0.01838739961385727,0.29992228094999424,Porphyromonas asaccharolytica
183,D003967,species,487174,45,1.5959042190884551,0.8165000081062317,2.160715320301015,Barnesiella intestinihominis
184,D003967,species,1318,44,0.3377077299519442,0.05838499777019024,0.6861940134849843,Streptococcus parasanguinis
185,D003967,species,54006,44,0.09051939337884753,0.014919450040906668,0.24833155057206668,Peptoniphilus ivorii
186,D003967,species,89153,43,0.02073682759763933,0.011504399590194225,0.02730950476273476,[Clostridium] hylemonae
187,D003967,species,137732,43,0.11122894335706003,0.018898600712418556,0.2386612930995785,Granulicatella elegans
188,D003967,species,1725,42,0.22106314629560248,0.010381829924881458,1.0150512919828258,Corynebacterium xerosis
189,D003967,species,33032,42,0.07083778825887878,0.011298699770122766,0.20198560789811212,Anaerococcus lactolyticus
190,D003967,species,1223514,42,0.19339950191178581,0.020611850544810295,0.4651761614500992,Corynebacterium humireducens
191,D003967,species,587753,41,0.04160300363707015,0.02602270059287548,0.06113636517234678,Pseudomonas chlororaphis
192,D003967,species,28126,38,1.1217186811661937,0.013642549980431795,4.115016946588837,Prevotella buccae
193,D003967,species,1755610,37,0.05804630614364067,0.014786300249397755,0.10580059819245578,Alistipes sp. MC_19
194,D003967,species,76517,36,0.12445311763025933,0.014263750053942204,0.39123804794337713,Campylobacter hominis
195,D003967,species,658089,36,0.14916499980932307,0.06835499778389931,0.1751039412193913,Lachnospiraceae bacterium 5_1_63FAA
196,D003967,species,40545,35,0.8099614219024911,0.14970000088214874,1.410950365594153,Sutterella wadsworthensis
197,D003967,species,31971,34,0.04396030306816101,0.012191549874842167,0.07986080473125381,Absiella dolichum
198,D003967,species,1118061,34,0.44562911656548215,0.1629450023174286,0.7779696453809101,Alistipes obesi
199,D003967,species,116085,33,0.3336957564624203,0.24435000121593475,0.4069180900272959,Coprococcus catus
200,D003967,species,649756,31,0.13215741757096933,0.05705999955534935,0.17866607224557057,Anaerostipes hadrus
201,D003967,species,56946,30,0.563234319879363,0.042135000228881836,1.2887303480860528,Afipia broomeae
202,D003967,species,57706,30,0.06509366609388963,0.015446200035512447,0.10975279326868596,Citrobacter braakii
203,D003967,species,658087,30,0.03822399966108302,0.020144999958574772,0.05660799734714631,Lachnospiraceae bacterium 7_1_58FAA
204,D003967,species,136857,28,0.10766826398529313,0.029918650165200233,0.15976405101127455,Corynebacterium testudinoris
205,D003967,species,674529,28,0.42296571642847475,0.07352999970316887,1.057003070942749,Bacteroides faecis
206,D003967,species,1544,27,0.032491700180495776,0.021451899781823158,0.03107134822520431,Faecalicatena orotica
207,D003967,species,29524,26,0.10245418537837955,0.021424599923193455,0.22169413518755307,Porphyromonas circumdentaria
208,D003967,species,1351,25,6.501055627563037,0.2496200054883957,21.791779583258325,Enterococcus faecalis
209,D003967,species,1613,25,0.1720063884431147,0.013089999556541443,0.3334484875386754,Lactobacillus fermentum
210,D003967,species,550,24,2.9804542550846236,0.02631000056862831,10.132644947849721,Enterobacter cloacae
211,D003967,species,1354,24,1.5364453309181652,0.018997100181877613,5.581444832837773,Enterococcus hirae
212,D003967,species,1717,24,0.07738319240161218,0.03497300110757351,0.12890027161871212,Corynebacterium diphtheriae
213,D003967,species,79880,24,0.36184066262406606,0.02154354937374592,1.5083213329878165,Bacillus clausii
214,D003967,species,349096,24,0.784603717031132,0.02106270007789135,1.7863457983567517,Pectinatus haikarae
215,D003967,species,421767,24,0.04362874897196889,0.024998800829052925,0.06274597259585822,Bacillus butanolivorans
216,D003967,species,624,23,3.0454443541365555,0.25099998712539673,6.049872008085839,Shigella sonnei
217,D003967,species,1495,23,0.018874832995883797,0.013456500135362148,0.016989272293840507,Clostridium cylindrosporum
218,D003967,species,1571,23,0.0660162172988867,0.027360599488019943,0.09486087490584551,Sporosarcina ureae
219,D003967,species,1646377,23,0.3020434051691352,0.014939899556338787,1.1124142949756128,Rouxiella badensis
220,D003967,species,1859291,23,0.057694468333426376,0.01982259936630726,0.09356399078395461,Corynebacterium sp. YIM 101587
221,D003967,species,36834,22,0.06864454482142306,0.01110680028796196,0.16386739848541448,Clostridium celatum
222,D003967,species,154046,22,1.4824950093177243,0.2741850018501282,2.429460118350795,Hungatella hathewayi
223,D003967,species,189381,22,0.017816315447403627,0.014572799671441317,0.01588554663962897,Bacillus marisflavi
224,D003967,species,197614,22,0.2073489961251405,0.010949050076305866,0.5679208511026385,Streptococcus pasteurianus
225,D003967,species,665950,22,0.21362454698167063,0.07821999862790108,0.25929036030819425,Lachnospiraceae bacterium 3_1_46FAA
226,D003967,species,52226,21,0.043567310428313376,0.020892100408673286,0.057098247636738195,Mitsuokella multacida
227,D003967,species,658081,21,0.4249485693871975,0.3167699873447418,0.42227998761701296,Lachnospiraceae bacterium 1_1_57FAA
228,D003967,species,658082,21,0.2994519087300259,0.039159998297691345,0.6629735574525175,Lachnospiraceae bacterium 2_1_58FAA
229,D003967,species,292800,20,0.07983349982241635,0.024090000428259373,0.22262057409027058,Flavonifractor plautii
230,D003967,species,827,19,0.03293255503032062,0.01259899977594614,0.04746619696178171,Campylobacter ureolyticus
231,D003967,species,665951,19,0.3690163221908733,0.06898999959230423,0.6614123621771671,Lachnospiraceae bacterium 8_1_57FAA
232,D003967,species,457412,18,3.4759644145766893,2.9103299379348755,2.4533434244295695,Ruminococcus sp. 5_1_39BFAA
233,D003967,species,1724,17,0.020726610129178667,0.01408000010997057,0.03070642910433445,Corynebacterium renale
234,D003967,species,68891,17,0.153264117132708,0.014189999550580978,0.4387271519538742,Streptococcus peroris
235,D003967,species,150055,17,0.478937455042101,0.01384000014513731,1.1832001952605242,Streptococcus lutetiensis
236,D003967,species,290588,17,0.13348821531433394,0.017408300191164017,0.3461148112631541,Bacillus oshimensis
237,D003967,species,2052,16,0.03289513894560514,0.011386399623006582,0.04726073482346607,Mobiluncus mulieris
238,D003967,species,114527,16,0.10512358579944703,0.05123774893581867,0.17366388971040997,Mogibacterium diversum
239,D003967,species,147802,16,0.1457717270386638,0.013587699737399817,0.4641518804463561,Lactobacillus iners
240,D003967,species,384638,16,0.23057673275616253,0.01013430510647595,0.4355458513176702,[Bacteroides] pectinophilus
241,D003967,species,55565,15,0.04698066740917663,0.017589999362826347,0.06087156406714314,Actinomyces graevenitzii
242,D003967,species,1099853,15,0.2814246680859166,0.08117999881505966,0.38697994327738494,Coprobacter fastidiosus
243,D003967,species,446660,14,0.05127921861795975,0.02134499978274107,0.07237563999815473,Adlercreutzia equolifaciens
244,D003967,species,457422,14,0.08217928720062316,0.01463499991223216,0.15907598025312567,Erysipelotrichaceae bacterium 2_2_44A
245,D003967,species,626940,14,4.159335040154734,0.336495004594326,6.593312266255829,Phascolarctobacterium succinatutens
246,D003967,species,79882,13,0.03987892929357118,0.010209799744188786,0.06157255528026477,Bacillus halmapalus
247,D003967,species,169292,13,0.01977609404219458,0.014538399875164032,0.021789086653603042,Corynebacterium aurimucosum
248,D003967,species,363265,13,3.2670354475933263,0.14461000263690948,9.929966468610466,Prevotella stercorea
249,D003967,species,521157,13,0.027967934505655788,0.019715100526809692,0.031289676534362036,Weissella sp. KLDS 7.0701
250,D003967,species,638849,13,0.03517590703603883,0.010280000045895576,0.04549897261744043,Pyramidobacter piscolens
251,D003967,species,571,12,2.9748416709832477,0.23076499998569489,7.075640756822219,Klebsiella oxytoca
252,D003967,species,79883,12,0.06410527289456998,0.010502354707568884,0.14327047488933461,Bacillus horikoshii
253,D003967,species,114528,12,0.03318037954159081,0.017349249683320522,0.04281522179831708,Mogibacterium neglectum
254,D003967,species,187326,12,0.11281500179514599,0.020715000107884407,0.20718261954101566,Megasphaera micronuciformis
255,D003967,species,552398,12,0.572243337451558,0.02468500006943941,1.3020552347608494,Ruminococcaceae bacterium D16
256,D003967,species,658086,12,0.1954024984734133,0.04957499913871288,0.42401177963198955,Lachnospiraceae bacterium 3_1_57FAA_CT1
257,D003967,species,100886,11,0.8655818028544838,0.21401000022888184,1.1954008515628325,Catenibacterium mitsuokai
258,D003967,species,113107,11,0.18220363212326032,0.032680001109838486,0.38665346336519435,Streptococcus australis
259,D003967,species,658085,11,0.09032636507816444,0.011370000429451466,0.16225465306961537,Lachnospiraceae bacterium 5_1_57FAA
260,D003967,species,296,10,3.245667950809002,1.9462749361991882,3.897536358768369,Pseudomonas fragi
261,D003967,species,329,10,0.0352124496595934,0.02496999967843294,0.04300702911897888,Ralstonia pickettii
262,D003967,species,484,10,0.07383000098052435,0.011440000031143427,0.13490071219969502,Neisseria flavescens
263,D003967,species,29361,10,0.3083660019328818,0.08218999952077866,0.3920365900909367,Tyzzerella nexilis
264,D003967,species,53363,10,0.048765316989738496,0.019119849428534508,0.05947298523210358,Brevibacterium mcbrellneri
265,D003967,species,333367,10,0.17107299966737627,0.05174500122666359,0.30862276121237225,[Clostridium] asparagiforme
266,D003967,species,469610,10,0.20532100562704728,0.0331000005826354,0.39625484977372954,Burkholderiales bacterium 1_1_47
