#relative abundance information for RUN: undefined, at species level
#project_id: PRJEB11419
#original_sample_description: American Gut Project Stool Sample which has healthy
#run_id: ERR2092016
#experiment_type: Amplicon
#instrument_model: Illumina MiSeq
#nr_reads_sequenced: 29150
#host_age: 18
#sex: Female
#BMI: 20.87
#country: United States of America
#longitude: -117.2
#latitude: 32.9
#loaded_uid: 37277
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.
ncbi_taxon_id	relative_abundance	scientific_name
78342	0.00433388	Bifidobacterium gallicum
29466	0.00866776	Veillonella parvula
1660	0.0130016	Actinomyces odontolyticus
1311	0.00433388	Streptococcus agalactiae
589436	0.00433388	Prevotella fusca
187327	0.195025	Acidaminococcus intestini
58180	0.00433388	Desulfovibrio alaskensis
133453	0.00433388	Caldilinea aerophila
487175	1.01846	Parasutterella excrementihominis
291645	0.00433388	Bacteroides nordii
33039	0.00866776	[Ruminococcus] torques
39496	0.104013	Eubacterium ventriosum
40519	0.277368	Ruminococcus callidus
44749	0.186357	Sporobacter termitidis
187145	0.0216694	Caldithrix abyssi
46228	0.0173355	Ruminococcus lactaris
52773	0.00433388	Actinomyces meyeri
46503	1.3045	Parabacteroides merdae
310298	0.0130016	Bacteroides coprocola
33953	0.00433388	Clostridium aminobutyricum
28108	0.00433388	Alteromonas macleodii
29363	0.00866776	Clostridium paraputrificum
437898	0.00433388	Sutterella parvirubra
1527	0.00866776	Anaerocolumna aminovalerica
1303	0.0216694	Streptococcus oralis
39488	0.0130016	[Eubacterium] hallii
204516	0.0216694	Bacteroides massiliensis
495	0.00433388	Neisseria elongata
301301	0.528734	Roseburia hominis
33038	0.0173355	[Ruminococcus] gnavus
1071880	0.00433388	Sphingobacterium sp. CCBAU 10953
1304	0.00866776	Streptococcus salivarius
267818	0.00433388	Lactobacillus kefiranofaciens
2026	0.00433388	Thermoactinomyces vulgaris
40520	1.19182	Blautia obeum
28116	5.58637	Bacteroides ovatus
28127	0.00433388	Prevotella buccalis
214856	0.104013	Alistipes finegoldii
1492	0.00433388	Clostridium butyricum
