#relative abundance information for RUN: undefined, at species level
#project_id: PRJNA50637
#original_sample_description: Human metagenome DNA sample from Pre-pouch ileum of a male participant in the dbGaP study The Role of the Gut Microbiota in Ulcerative Colitis
#run_id: SRR5548121
#experiment_type: Amplicon
#instrument_model: 454 GS FLX Titanium
#nr_reads_sequenced: null
#host_age: null
#sex: Male
#BMI: null
#country: null
#longitude: null
#latitude: null
#loaded_uid: 50876
#QCStatus: 1
#QCMessage: 
#Original_Project_description: The bacteria that live in the gut are felt to play a key role in the health of the gastrointestinal tract. We will determine the role of the gut bacteria in the development of human inflammatory bowel disease through the use of state-of-the-art molecular biology techniques and advanced culture techniques
ncbi_taxon_id	relative_abundance	scientific_name
29363	0.347299	Clostridium paraputrificum
135082	0.00663629	Selenomonas infelix
820	0.0265451	Bacteroides uniformis
1336	0.00442419	Streptococcus equi
157692	0.00442419	Leptotrichia goodfellowii
454154	2.82042	Paraprevotella clara
84030	0.0022121	[Clostridium] saccharolyticum
33031	0.0575145	Peptoniphilus lacrimalis
477666	0.0022121	Bacteroides graminisolvens
39777	1.26532	Veillonella atypica
329854	0.150423	Bacteroides intestinalis
290053	0.0154847	Bacteroides helcogenes
839	0.0110605	Prevotella ruminicola
1683	0.00442419	Bifidobacterium angulatum
35701	9.70889	Heliobacterium modesticaldum
691816	0.0022121	Bacteroides rodentium
1382	0.0022121	Atopobium parvulum
2047	0.0022121	Rothia dentocariosa
1504	0.0022121	Clostridium septicum
824	0.00442419	Campylobacter gracilis
321327	0.252179	Synechococcus sp. JA-3-3Ab
1520	0.595054	Clostridium beijerinckii
28125	0.145998	Prevotella bivia
755171	0.00663629	Peptoniphilus tyrrelliae
160453	0.00442419	Enterococcus gilvus
308994	0.00442419	Dialister propionicifaciens
310514	0.00663629	Prevotella multisaccharivorax
1512	0.940141	[Clostridium] symbiosum
371601	0.0641508	Bacteroides xylanisolvens
818	2.33597	Bacteroides thetaiotaomicron
46506	0.0729992	Bacteroides stercoris
1492	0.130514	Clostridium butyricum
55565	0.00442419	Actinomyces graevenitzii
1302	0.00884838	Streptococcus gordonii
46125	0.068575	Abiotrophia defectiva
439703	0.00442419	Prevotella maculosa
851	0.473388	Fusobacterium nucleatum
309120	0.00442419	Dialister micraerophilus
1685	0.128302	Bifidobacterium breve
28134	0.0597266	Prevotella oralis
2724	1.63474	Hirschia baltica
180311	0.389329	Hespellia stercorisuis
562	0.00663629	Escherichia coli
840	0.0353935	Prevotella loescheii
1304	0.0575145	Streptococcus salivarius
341225	0.0022121	[Clostridium] saccharogumia
61624	0.165907	Paenibacillus mucilaginosus
28116	0.429147	Bacteroides ovatus
1515	0.00663629	Ruminiclostridium thermocellum
218538	0.0110605	Dialister invisus
1260	0.00442419	Finegoldia magna
85831	0.0530903	Bacteroides acidifaciens
1379	0.117241	Gemella haemolysans
1159213	0.00442419	Peptostreptococcus canis
376804	0.00884838	Bacteroides barnesiae
1691	0.0022121	Bifidobacterium indicum
261299	0.0287572	Intestinibacter bartlettii
-1	5.78242	Unknown
1465754	0.00884838	Alistipes timonensis
